customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3551-GAEGL,1,0,1,1,34,0,2,1,1,0,0,0,0,0,1,0,2,30.4,938.65,0
8332-OSJDW,1,0,1,1,12,1,1,0,2,2,2,2,2,2,1,0,1,26.4,314.95,0
0023-UYUPN,0,1,1,0,50,1,1,0,2,2,2,2,2,2,1,0,0,25.2,1306.3,0
2984-TBYKU,1,0,1,1,72,1,1,2,1,1,1,1,0,1,2,1,3,104.9,7732.65,0
4277-UDIEF,1,0,1,1,24,1,1,1,1,0,0,1,1,1,0,0,2,81.0,1923.85,0
7613-LLQFO,1,0,0,0,12,1,1,2,0,0,0,0,1,0,0,1,0,84.45,1059.55,1
6356-ELRKD,0,0,0,0,1,1,0,2,1,0,0,0,1,1,0,1,0,95.6,95.6,1
0887-WBJVH,0,0,1,0,53,1,0,2,0,0,0,1,1,1,1,1,0,93.45,4872.2,0
2576-HXMPA,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,3,19.55,19.55,0
3801-HMYNL,1,0,1,1,1,1,0,2,0,0,0,0,1,1,0,0,1,89.15,89.15,1
5996-NRVXR,1,1,1,0,40,1,0,2,1,1,1,1,1,0,1,1,3,98.15,4116.8,0
6128-AQBMT,1,1,1,0,41,0,2,1,0,1,1,0,1,1,0,1,0,53.95,2215.4,0
1833-VGRUM,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.2,74.2,1
7895-VONWT,0,0,0,0,25,0,2,1,0,0,1,0,1,1,0,1,0,48.25,1293.8,0
2465-BLLEU,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,19.75,19.75,0
5539-TMZLF,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.75,69.75,1
9766-HGEDE,0,0,1,0,17,1,0,0,2,2,2,2,2,2,1,0,1,19.35,307,0
6769-DCQLI,1,0,0,0,52,1,0,2,0,1,1,1,1,1,1,1,2,105.0,5426.85,1
7663-RGWBC,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,44.15,44.15,1
3198-VELRD,0,0,1,1,3,1,1,2,0,0,0,0,0,1,0,1,2,84.75,264.85,1
6143-JQKEA,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,3,45.8,436.2,0
9112-WSNPU,0,1,0,0,35,1,0,2,0,0,0,0,0,0,0,0,0,70.55,2419,0
3750-YHRYO,1,0,1,1,7,1,0,0,2,2,2,2,2,2,1,0,1,20.65,150,0
5707-ORNDZ,1,1,0,0,9,1,1,1,1,0,0,0,0,0,0,0,0,54.55,494.05,1
5696-QURRL,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.05,45.05,1
0447-BEMNG,0,0,1,0,48,0,2,1,1,0,1,0,0,1,0,1,2,45.3,2145,1
7341-LXCAF,1,0,1,0,4,1,1,2,0,0,0,0,0,0,0,1,0,74.65,301.4,1
5153-RTHKF,0,0,0,0,34,1,1,2,0,0,0,0,1,0,0,0,0,85.35,2896.6,0
9435-JMLSX,1,0,1,0,71,1,0,1,1,1,1,1,1,1,2,1,2,86.1,6045.9,0
2696-ECXKC,0,0,1,1,55,1,1,2,1,0,0,0,1,1,1,0,1,100.9,5448.6,0
2696-NARTR,1,0,0,0,11,1,0,2,0,0,0,1,0,0,0,1,0,73.85,926.25,1
8879-ZKJOF,0,0,0,0,41,1,0,1,1,0,1,1,1,1,1,1,2,79.85,3320.75,0
1406-PUQVY,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,49.9,49.9,0
5590-ZSKRV,0,0,1,1,8,1,0,1,1,1,0,0,0,0,0,0,1,54.65,482.25,0
6549-BTYPG,0,0,1,0,60,0,2,1,0,1,1,1,1,1,2,0,3,60.8,3603.45,0
3091-FYHKI,1,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,35.45,35.45,1
1545-ACTAS,0,0,1,1,48,1,0,2,1,0,1,0,1,1,1,1,2,99.7,4977.2,0
4576-CSAJH,1,0,0,0,22,1,0,1,0,1,0,1,0,0,1,1,3,55.15,1193.05,1
7602-MVRMB,0,0,1,1,72,1,1,2,1,0,1,1,1,1,2,1,2,110.45,8058.85,0
8246-SHFGA,1,0,0,0,17,1,0,0,2,2,2,2,2,2,0,0,3,21.1,385.55,0
6432-TWQLB,1,0,1,0,5,1,1,2,0,1,0,1,0,0,0,1,0,85.4,401.1,1
3597-YASZG,0,1,1,0,70,1,1,2,0,1,0,1,1,1,2,1,2,104.45,7349.35,0
6030-REHUX,0,1,1,0,28,1,1,2,0,1,1,1,1,1,0,1,0,110.85,3204.4,0
5445-PZWGX,1,0,0,0,62,1,1,2,1,1,0,1,0,1,1,0,0,102.0,6529.25,1
9714-EDSUC,1,0,0,0,4,1,0,2,1,1,0,1,0,1,0,1,1,94.9,360.55,0
9647-ERGBE,0,0,1,1,30,1,1,2,0,0,1,0,1,1,0,1,0,100.05,3046.15,1
2958-NHPPS,1,0,0,0,23,1,0,0,2,2,2,2,2,2,0,0,0,20.85,473.9,0
4143-OOBWZ,1,0,1,0,5,1,1,2,0,1,0,0,0,0,0,1,0,81.3,416.3,1
2096-XOTMO,0,0,1,1,16,1,0,0,2,2,2,2,2,2,0,0,1,19.35,275.9,0
6633-MPWBS,1,0,0,0,5,1,0,1,0,0,0,1,0,0,0,1,0,49.2,216.9,1
7208-PSIHR,0,0,1,0,70,1,1,2,0,0,1,1,1,1,2,1,2,104.3,7188.5,0
4184-TJFAN,0,1,1,1,3,1,0,2,1,0,0,1,1,0,0,1,1,88.3,273.75,1
3644-QXEHN,1,0,1,1,13,1,0,2,0,0,1,0,1,1,0,0,0,97.0,1334.45,0
9572-MTILT,1,0,1,0,59,1,1,2,1,1,1,1,1,0,0,1,0,106.75,6252.9,1
5832-TRLPB,1,0,0,0,29,1,0,1,0,0,1,1,1,1,1,1,2,75.35,2243.9,0
2484-DGXPZ,0,0,1,1,31,1,0,0,2,2,2,2,2,2,0,1,1,19.55,658.95,1
7271-AJDTL,0,0,1,0,55,1,1,2,0,1,1,0,1,0,0,1,3,94.45,5073.1,0
6865-JZNKO,0,0,0,0,30,1,0,1,1,1,0,0,0,0,0,1,2,55.3,1530.6,0
0201-OAMXR,0,0,0,0,70,1,1,2,1,1,1,1,1,1,1,0,3,115.55,8127.6,1
5055-MGMGF,0,0,1,0,65,1,1,2,1,0,1,0,1,1,0,1,0,105.05,6914.95,0
1751-NCDLI,1,1,1,0,46,1,1,2,0,0,1,0,1,1,0,1,0,98.85,4564.9,0
7968-QUXNS,1,0,0,0,6,1,0,0,2,2,2,2,2,2,0,0,1,18.95,110.15,0
0268-QKIWO,0,0,0,0,3,1,0,0,2,2,2,2,2,2,0,0,0,19.75,58.85,1
1624-NALOJ,1,1,0,0,5,1,1,2,0,1,0,0,0,1,0,1,0,89.8,502.6,1
1915-OAKWD,0,0,0,1,16,1,0,0,2,2,2,2,2,2,1,1,2,19.3,360.35,0
2004-OCQXK,0,0,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,81.95,81.95,1
9057-SIHCH,0,0,0,0,3,1,1,2,0,0,0,0,1,1,0,1,0,96.6,291.9,1
4670-TABXH,1,0,1,0,72,1,1,2,0,1,1,1,1,1,2,1,3,109.75,7758.9,0
9514-JDSKI,1,1,1,0,1,0,2,1,0,1,0,0,1,0,0,0,0,40.2,40.2,1
7359-SSBJK,0,1,0,0,64,1,0,1,1,1,0,1,1,0,2,1,3,70.2,4481,1
7568-PODML,1,0,0,0,1,0,2,1,0,0,0,0,1,1,0,1,1,45.3,45.3,1
9327-QSDED,1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1,43.55,335.4,0
7312-XSBAT,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,49.75,49.75,0
3247-MHJKM,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.2,20.2,0
2120-SMPEX,1,0,0,0,25,1,0,0,2,2,2,2,2,2,0,1,1,20.15,536.35,0
0939-YAPAF,0,0,0,0,35,1,1,2,0,0,1,0,1,1,0,1,0,100.25,3527.6,1
2501-XWWTZ,1,0,0,0,11,1,0,2,0,0,0,0,0,0,0,0,0,70.2,760.05,0
0620-DLSLK,0,0,0,0,13,1,0,2,0,0,0,0,1,0,0,1,1,81.9,1028.9,0
9912-GVSEQ,0,1,1,0,26,1,1,2,0,1,1,0,0,1,0,1,0,93.85,2381.55,1
0322-CHQRU,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,45.35,89.5,1
7641-EUYET,1,1,1,1,46,1,1,2,1,1,1,0,1,0,0,1,0,100.7,4541.2,1
2694-CIUMO,0,0,0,0,12,1,1,2,0,0,0,1,0,0,0,1,3,79.55,958.25,0
2568-BRGYX,1,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,70.2,237.95,1
3258-SANFR,1,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,3,44.7,276.5,0
1832-PEUTS,1,0,1,1,62,1,1,2,0,0,1,0,1,0,2,1,3,89.1,5411.65,0
0094-OIFMO,0,1,0,0,11,1,0,2,0,1,0,0,1,1,0,1,0,95.0,1120.3,1
3973-SKMLN,1,0,0,0,71,1,0,0,2,2,2,2,2,2,2,1,3,19.9,1355.1,0
3793-MMFUH,0,1,0,0,13,1,1,2,0,0,0,0,1,1,0,1,0,95.05,1290,1
0336-PIKEI,1,1,1,0,72,1,0,1,1,1,1,1,1,0,2,0,2,74.4,5360.75,0
5383-MMTWC,0,1,1,0,8,1,1,2,0,0,0,0,0,1,0,1,0,84.0,613.4,1
7621-VPNET,0,0,1,0,42,1,1,2,0,0,1,1,0,0,0,1,3,85.9,3729.75,0
5656-MJEFC,1,0,1,1,42,0,2,1,1,0,1,1,1,0,2,0,3,48.15,2032.3,0
3721-CNZHX,1,0,0,0,15,1,0,0,2,2,2,2,2,2,1,0,1,19.8,304.6,0
2165-VOEGB,0,0,0,1,46,1,0,2,1,1,0,1,1,1,1,1,2,105.2,4822.85,1
8295-FHIVV,1,0,0,0,7,1,0,0,2,2,2,2,2,2,0,1,1,19.4,168.65,0
0376-YMCJC,1,0,0,0,23,1,1,2,0,0,0,1,1,0,0,1,0,90.6,1943.2,1
8384-FZBJK,0,0,1,1,57,1,1,2,0,1,0,0,1,1,0,1,0,100.6,5611.7,0
1707-HABPF,0,1,0,0,46,1,0,2,0,1,1,0,1,0,1,1,2,91.3,4126.35,0
9477-LGWQI,1,0,1,1,70,1,0,1,1,1,1,0,1,1,2,1,3,80.15,5600.15,0
4135-FRWKJ,0,1,1,1,55,1,1,1,1,0,1,1,1,0,1,0,0,76.25,4154.55,0
2951-QOQTK,1,0,0,1,4,1,1,2,0,0,0,1,0,0,0,0,3,80.8,332.45,1
4250-WAROZ,1,1,1,1,60,1,1,2,1,1,0,0,0,1,0,1,0,93.25,5774.55,0
2580-ATZSQ,0,0,1,1,65,1,0,1,1,1,1,0,0,0,1,0,2,61.35,3874.1,0
6923-EFPNL,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,3,51.75,201.1,1
8053-WWDRO,0,0,1,0,6,1,0,0,2,2,2,2,2,2,0,0,2,19.5,146.3,1
4503-BDXBD,1,0,0,0,11,1,0,2,0,1,0,0,0,0,0,0,0,74.95,815.5,1
3572-UOLYZ,0,0,0,1,46,1,1,2,0,0,1,1,0,0,0,1,2,84.8,3958.85,0
0221-WMXNQ,1,1,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,75.35,273.4,0
9648-BCHKM,0,0,1,1,18,1,1,0,2,2,2,2,2,2,2,1,3,24.65,471.35,0
4385-GZQXV,0,1,0,0,16,1,0,2,0,0,0,1,1,1,0,1,0,94.45,1511.2,1
0618-XWMSS,1,0,0,1,28,1,0,2,1,0,0,0,0,0,0,1,2,74.9,2068.55,1
6851-WEFYX,1,1,1,0,35,1,1,2,0,0,1,0,1,1,0,1,0,100.8,3437.5,0
3621-CEOVK,0,1,1,0,14,1,1,2,0,1,0,0,1,1,0,1,0,100.2,1369.8,1
1746-TGTWV,1,0,1,0,1,1,0,2,0,0,1,0,0,0,0,0,3,75.35,75.35,0
6765-MBQNU,0,0,1,0,26,1,1,0,2,2,2,2,2,2,1,0,1,26.0,684.05,0
0880-TKATG,1,0,1,1,4,1,1,2,0,0,1,0,1,1,0,0,0,101.15,385.9,1
3158-MOERK,0,0,0,0,2,1,1,2,0,0,0,0,1,1,0,1,0,96.0,174.8,1
8473-VUVJN,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,73.65,73.65,1
2898-LSJGD,0,0,1,1,21,0,2,1,1,0,1,0,1,1,1,1,0,55.95,1157.05,1
8601-QACRS,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,1,1,50.6,249.95,1
2660-EMUBI,1,1,0,0,10,1,1,2,0,0,0,0,1,1,0,1,0,95.35,898.35,1
3985-HOYPM,1,0,0,0,26,1,0,0,2,2,2,2,2,2,1,0,1,19.4,525.55,0
5590-YRFJT,0,0,1,0,20,0,2,1,0,0,0,0,0,0,0,1,0,24.45,482.8,1
3583-EKAPL,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,55.0,55,1
6685-XSHHU,1,0,1,1,60,1,0,0,2,2,2,2,2,2,2,1,2,20.95,1270.55,0
8873-GLDMH,0,0,0,0,6,1,1,2,0,0,0,0,0,0,0,1,1,73.85,401.3,0
8919-FYFQZ,1,1,1,0,44,0,2,1,0,1,0,0,0,0,0,1,0,30.35,1359.7,1
3230-WYKIR,1,0,0,0,18,1,1,1,0,0,1,1,1,1,1,1,3,82.0,1425.45,1
9958-MEKUC,1,0,1,1,72,1,1,2,1,1,1,1,0,1,2,0,3,103.95,7517.7,0
8344-WFMFH,1,0,0,1,9,1,0,1,0,1,0,0,0,0,0,1,0,50.1,484.05,0
4572-DVCGN,0,0,0,0,10,1,0,2,0,0,0,0,0,1,0,1,2,80.25,846,1
3811-VBYBZ,1,0,0,0,7,1,1,2,0,1,0,0,1,1,0,1,0,99.8,673.25,1
6029-WTIPC,1,1,0,0,37,1,1,2,0,0,1,0,1,1,0,1,0,101.1,3744.05,1
1661-CZBAU,1,0,0,0,48,1,1,1,1,0,0,1,0,1,1,1,2,70.95,3629.2,0
2476-YGEFM,0,0,0,0,29,1,1,2,0,0,0,0,0,0,0,1,3,76.0,2215.25,0
5566-SOEZD,1,0,1,1,27,1,0,2,1,1,0,0,0,0,1,1,3,80.65,2209.75,0
5120-ZBLAI,0,0,1,0,50,1,1,1,0,0,1,0,1,1,1,0,2,75.7,3876.2,0
2359-KMGLI,1,0,0,0,24,1,1,2,0,1,0,0,0,0,0,1,0,80.25,1861.5,1
6177-PEVRA,0,0,0,0,48,1,0,1,1,1,0,0,0,0,2,0,3,55.5,2627.35,0
8992-CEUEN,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,0,18.85,18.85,0
9576-ANLXO,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,2,69.55,222.3,1
4822-RVYBB,1,1,0,0,8,1,1,2,0,0,1,0,1,1,0,1,0,100.6,819.4,1
7243-LCGGZ,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.9,20.9,0
8292-TYSPY,1,0,0,0,19,1,0,1,0,0,1,1,0,0,0,1,3,55.0,1046.5,1
7294-TMAOP,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,90.55,90.55,1
6135-OZQVA,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,1,0,53.65,404.35,0
2815-CPTUL,1,1,0,0,5,1,0,2,0,0,0,0,0,0,0,1,1,70.25,331.9,1
4897-QSUYC,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,20.15,20.15,1
2683-BPJSO,1,0,1,0,29,1,1,2,1,1,0,0,0,0,0,1,0,84.45,2467.1,1
5760-FXFVO,1,0,0,0,6,1,0,2,1,1,0,0,0,0,0,1,0,78.95,494.95,0
5931-FLJJF,1,1,1,0,7,1,0,2,0,0,0,0,0,0,0,1,1,70.1,467.55,1
3148-BLQJT,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.1,20.1,1
0329-GTIAJ,0,0,0,0,3,1,0,2,0,1,0,1,1,1,0,1,0,97.9,315.3,1
2682-KEVRP,0,1,0,0,22,1,0,0,2,2,2,2,2,2,1,1,1,20.05,417,0
8433-WXGNA,1,0,0,0,2,1,0,2,1,0,0,0,0,0,0,1,0,75.7,189.2,1
4806-KEXQR,1,0,0,0,4,1,0,2,0,0,0,0,0,1,0,1,0,79.9,324.3,1
0811-GSDTP,0,0,0,1,13,0,2,1,0,1,0,0,0,0,0,0,0,30.15,382.2,0
2616-FLVQC,1,0,0,0,64,1,0,0,2,2,2,2,2,2,2,0,1,19.55,1240.15,0
5294-DMSFH,0,0,1,1,29,1,0,2,0,0,0,0,1,1,0,1,3,87.8,2621.75,0
3813-DHBBB,1,0,1,0,67,0,2,1,1,1,0,1,0,1,2,1,2,50.95,3521.7,0
7721-DVEKZ,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,19.65,19.65,0
1818-ESQMW,0,0,0,0,27,1,0,2,0,0,1,1,0,1,0,1,0,89.2,2383.6,0
8327-LZKAS,0,1,1,0,43,1,1,2,0,0,1,1,1,1,1,1,0,107.55,4533.9,1
4510-HIMLV,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.8,69.8,1
0815-MFZGM,0,0,1,0,42,1,0,2,0,0,1,1,1,1,2,1,3,99.0,4135,0
5202-IVJNU,0,0,0,1,39,0,2,1,0,0,1,0,0,0,0,0,3,30.1,1131.3,1
7760-OYPDY,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,0,80.65,144.15,1
9028-LIHRP,1,0,1,1,71,1,0,2,1,1,1,1,1,0,2,0,3,100.2,7209,0
9488-HGMJH,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,71.15,71.15,1
3519-ZKXGG,0,0,1,0,3,1,1,2,0,0,0,0,0,0,0,1,0,75.85,256.6,1
4208-UFFGW,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,44.95,85.15,1
6532-YLWSI,0,0,1,0,53,1,0,0,2,2,2,2,2,2,1,0,2,20.8,1021.8,1
4931-TRZWN,0,0,0,0,13,1,0,1,1,0,0,0,1,1,0,1,0,71.95,923.85,0
5296-PSYVW,0,0,1,0,72,1,1,0,2,2,2,2,2,2,2,0,0,24.55,1750.7,0
9975-SKRNR,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,18.9,18.9,0
7869-ZYDST,1,0,1,0,31,1,1,1,0,0,0,0,1,0,0,1,3,59.05,1882.8,0
6861-XWTWQ,1,1,1,0,7,1,1,2,0,0,1,0,1,1,0,1,0,99.25,665.45,1
3859-CVCET,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,1,45.65,191.05,1
8559-CIZFV,1,0,1,1,21,1,1,1,1,1,0,1,1,0,1,0,1,77.5,1625,1
9019-QVLZD,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,79.55,79.55,1
8404-VLQFB,0,0,1,1,15,1,1,0,2,2,2,2,2,2,0,1,0,25.25,394.85,0
7560-QRBXH,0,0,0,1,48,1,0,0,2,2,2,2,2,2,1,0,1,19.95,936.7,0
6110-OHIHY,1,0,0,0,3,1,0,2,0,0,0,0,1,0,0,0,0,79.25,267.6,1
1271-SJBGZ,1,1,0,0,12,0,2,1,0,0,1,1,0,1,0,1,0,43.65,526.95,1
2700-LUEVA,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,3,20.75,20.75,0
7253-UVNDW,0,0,0,0,46,1,0,1,0,0,1,1,0,0,2,0,3,54.35,2460.15,1
7067-KSAZT,0,1,1,0,65,1,1,2,0,1,1,0,1,1,1,1,0,106.25,6979.8,1
7969-AULMZ,0,0,0,0,21,1,1,2,0,0,0,0,1,1,0,1,0,97.35,2119.5,1
2382-BCKQJ,0,0,0,1,62,1,1,2,0,0,1,0,1,1,1,1,0,100.15,6413.65,1
3320-VEOYC,1,1,0,0,14,1,1,2,0,0,0,0,1,1,0,1,0,95.6,1273.3,0
9831-BPFRI,0,0,1,1,39,1,1,2,0,1,1,1,0,0,1,1,0,89.55,3474.45,1
0895-DQHEW,1,0,1,0,54,1,1,2,0,1,1,0,1,1,0,1,0,104.3,5278.15,1
0871-URUWO,1,0,1,0,13,1,1,2,0,0,1,0,1,1,0,1,3,102.25,1359,1
6088-BXMRG,0,0,1,1,32,1,1,2,0,1,0,0,1,1,0,1,0,98.85,3089.6,0
1450-SKCVI,0,0,0,0,56,1,0,2,0,1,0,0,0,0,0,1,0,73.85,4092.85,1
3677-IYRBF,0,1,0,0,2,0,2,1,0,0,1,0,0,0,0,1,0,30.4,78.65,1
7675-OZCZG,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,45.0,127.1,1
7254-IQWOZ,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.65,69.65,1
5751-USDBL,1,0,1,1,46,1,0,1,1,0,1,1,1,1,2,0,1,81.0,3846.35,0
6393-WRYZE,0,0,1,0,34,1,1,2,0,0,0,0,1,1,0,1,0,97.65,3207.55,1
3346-BRMIS,0,1,1,0,18,0,2,1,0,0,1,0,1,1,0,1,0,48.35,810.7,1
5149-CUZUJ,1,0,1,1,28,1,0,2,0,1,1,1,1,0,1,0,2,92.9,2768.35,0
6563-VNPMN,0,1,0,0,45,1,0,2,1,1,0,1,0,0,0,1,2,85.7,3778.1,0
3398-FSHON,0,1,0,0,12,1,1,2,0,1,0,0,1,0,0,1,0,91.3,1094.5,1
7767-UXAGJ,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,50.45,50.45,1
5393-RXQSZ,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,79.6,79.6,1
4102-OQUPX,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.4,74.4,1
9919-FZDED,1,1,1,0,72,1,1,1,1,1,1,0,1,1,2,1,3,84.1,5981.65,0
9408-SSNVZ,0,0,0,0,4,1,0,2,0,0,0,0,0,0,0,1,0,70.15,268.35,1
5698-BQJOH,0,0,0,0,9,1,1,2,0,0,0,0,1,1,0,0,0,94.4,857.25,1
1502-XFCVR,0,0,0,0,58,1,0,2,1,1,1,0,1,1,1,1,0,106.45,6145.85,1
3055-MJDSB,1,0,0,0,9,0,2,1,0,0,0,0,0,0,0,1,1,24.6,190.1,0
3097-FQTVJ,0,0,0,0,41,1,0,0,2,2,2,2,2,2,2,0,1,20.0,810.3,0
6598-RFFVI,1,0,0,0,2,1,0,0,2,2,2,2,2,2,1,0,3,19.3,28.3,1
5940-NFXKV,1,0,1,1,19,1,1,2,0,0,0,0,0,1,0,1,0,83.65,1465.75,1
0259-GBZSH,1,0,0,0,2,1,1,2,0,0,0,0,1,0,0,1,0,85.65,181.5,1
7812-FZHPE,0,0,1,1,17,1,1,0,2,2,2,2,2,2,0,0,1,24.1,409.9,1
3413-CSSTH,1,0,0,0,41,1,1,1,0,0,1,0,0,0,0,1,2,55.7,2237.55,0
6650-BWFRT,0,0,1,0,72,1,1,2,1,1,1,1,1,1,2,1,3,117.15,8529.5,0
0956-ACVZC,0,0,0,0,54,1,0,2,0,0,1,0,1,1,1,1,3,94.1,5060.9,0
1589-AGTLK,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,45.35,141.5,1
0519-XUZJU,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,70.75,70.75,1
4826-XTSOH,1,1,1,0,1,1,1,2,0,0,0,0,1,0,0,1,0,86.05,86.05,1
9700-ISPUP,0,0,1,1,10,1,0,1,0,1,0,1,0,1,0,1,0,65.5,616.9,0
6683-VLCTZ,1,1,0,0,20,1,1,2,0,0,1,0,1,1,0,1,0,98.55,1842.8,1
3096-IZETN,0,0,0,0,12,1,0,2,0,0,0,0,0,1,0,0,2,78.1,947.3,1
7274-RTAPZ,1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,90.55,90.55,1
5396-IZEPB,1,0,0,0,9,1,0,0,2,2,2,2,2,2,0,0,3,19.7,180.7,0
9512-UIBFX,1,0,1,1,18,1,0,2,0,0,1,0,1,1,0,0,1,95.15,1779.95,1
9591-YVTEB,1,1,0,0,55,0,2,1,1,1,0,0,1,0,0,1,0,44.85,2479.05,0
0378-CJKPV,0,0,1,0,72,1,1,2,1,1,1,1,1,1,2,0,3,112.1,7965.95,0
4560-WQAQW,0,0,0,0,59,1,1,1,1,0,0,1,0,1,1,0,2,68.7,4070.95,0
9127-FHJBZ,1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,0,114.0,8093.15,0
9473-CBZOP,0,0,0,0,28,1,1,1,1,0,1,0,0,0,1,0,1,59.0,1654.45,0
6987-XQSJT,0,1,0,0,54,1,1,2,0,1,0,0,0,0,0,1,0,79.5,4370.25,1
2499-AJYUA,0,1,1,0,72,1,1,2,0,1,1,1,1,1,2,1,3,110.8,7882.25,0
3275-RHRNE,1,0,1,1,28,0,2,1,0,1,1,1,1,1,1,1,3,60.0,1682.05,0
1699-UOTXU,1,0,0,0,60,1,0,1,1,1,1,0,0,0,2,0,0,61.4,3638.25,0
3677-TNKIO,0,0,0,0,14,1,0,2,0,0,0,0,0,0,0,1,3,71.0,914,1
3500-RMZLT,0,1,0,0,15,1,0,2,1,0,1,1,0,1,0,1,1,96.3,1426.75,1
4707-MAXGU,1,0,1,0,72,1,1,0,2,2,2,2,2,2,2,0,3,25.85,1872.2,0
0111-KLBQG,1,1,1,1,32,1,0,2,0,1,0,0,1,1,0,1,1,93.95,2861.45,0
8931-GJJIQ,0,0,0,0,9,1,1,2,0,0,0,0,0,1,0,1,0,83.3,803.3,1
2077-DDHJK,0,0,1,0,68,1,1,1,1,1,1,1,0,0,2,0,3,70.9,4911.35,0
7693-LCKZL,1,0,1,1,5,1,1,2,0,1,0,0,0,0,0,1,0,80.15,385,1
4933-IKULF,0,1,0,0,17,1,0,0,2,2,2,2,2,2,1,0,1,20.65,330.6,0
0324-BRPCJ,0,1,1,0,68,1,1,2,0,1,0,0,1,1,0,1,0,100.2,6851.65,1
7010-BRBUU,1,0,1,1,72,1,1,0,2,2,2,2,2,2,2,0,3,24.1,1734.65,0
7511-YMXVQ,1,0,0,0,9,0,2,1,0,0,0,0,1,1,0,1,0,45.4,418.8,1
3317-HRTNN,0,1,0,0,5,0,2,1,0,0,0,0,1,1,0,0,0,45.7,198,1
4062-HBMOS,1,0,0,0,52,1,1,2,0,1,1,0,1,1,0,1,0,103.05,5364.8,0
8519-QJGJD,0,0,0,0,14,1,0,2,0,0,1,0,0,0,0,0,0,75.35,1025.95,1
4201-JMNGR,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,55.8,55.8,1
7614-QVWQL,1,0,1,1,49,0,2,1,0,1,0,0,1,1,1,1,2,51.8,2541.25,1
1660-HSOOQ,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,49.65,49.65,1
5976-JCJRH,1,0,1,0,10,1,0,2,0,0,0,0,0,0,0,1,0,70.3,738.2,1
9190-MFJLN,1,1,0,0,19,1,0,2,0,0,1,0,1,1,0,1,3,95.9,1777.9,1
8854-CCVSQ,1,0,0,0,18,1,1,2,0,1,0,0,0,0,0,1,0,80.65,1451.9,1
8910-ICHIU,0,0,0,0,46,1,0,2,1,1,1,0,1,0,1,1,3,95.65,4664.2,0
